"","title","link","career.cluster","career.pathway","code","occupation","income","interest","score","degree","close","between"
"3856","47-5081.00 - Helpers--Extraction Workers","https://www.onetonline.org/link/details/47-5081.00","Architecture & Construction","Construction","47-5081.00","Helpers--Extraction Workers",35790,"Investigative",28,12,2.8184892897407e-05,115.810683709446
"3857","47-5081.00 - Helpers--Extraction Workers","https://www.onetonline.org/link/details/47-5081.00","Architecture & Construction","Construction","47-5081.00","Helpers--Extraction Workers",35790,"Artistic",0,12,2.8184892897407e-05,115.810683709446
"3858","47-5081.00 - Helpers--Extraction Workers","https://www.onetonline.org/link/details/47-5081.00","Architecture & Construction","Construction","47-5081.00","Helpers--Extraction Workers",35790,"Social",17,12,2.8184892897407e-05,115.810683709446
"3859","49-1011.00 - First-Line Supervisors of Mechanics, Installers, and Repairers","https://www.onetonline.org/link/details/49-1011.00","Manufacturing","Maintenance, Installation & Repair","49-1011.00","First-Line Supervisors of Mechanics, Installers, and Repairers",63540,"Realistic",61,18,2.94334069168506e-05,667.135258386131
"3860","49-1011.00 - First-Line Supervisors of Mechanics, Installers, and Repairers","https://www.onetonline.org/link/details/49-1011.00","Manufacturing","Maintenance, Installation & Repair","49-1011.00","First-Line Supervisors of Mechanics, Installers, and Repairers",63540,"Artistic",0,18,2.94334069168506e-05,667.135258386131
"3861","49-1011.00 - First-Line Supervisors of Mechanics, Installers, and Repairers","https://www.onetonline.org/link/details/49-1011.00","Manufacturing","Maintenance, Installation & Repair","49-1011.00","First-Line Supervisors of Mechanics, Installers, and Repairers",63540,"Enterprising",100,18,2.94334069168506e-05,667.135258386131
"3862","49-1011.00 - First-Line Supervisors of Mechanics, Installers, and Repairers","https://www.onetonline.org/link/details/49-1011.00","Manufacturing","Maintenance, Installation & Repair","49-1011.00","First-Line Supervisors of Mechanics, Installers, and Repairers",63540,"Investigative",22,18,2.94334069168506e-05,667.135258386131
"3863","49-1011.00 - First-Line Supervisors of Mechanics, Installers, and Repairers","https://www.onetonline.org/link/details/49-1011.00","Manufacturing","Maintenance, Installation & Repair","49-1011.00","First-Line Supervisors of Mechanics, Installers, and Repairers",63540,"Social",28,18,2.94334069168506e-05,667.135258386131
"3864","49-1011.00 - First-Line Supervisors of Mechanics, Installers, and Repairers","https://www.onetonline.org/link/details/49-1011.00","Manufacturing","Maintenance, Installation & Repair","49-1011.00","First-Line Supervisors of Mechanics, Installers, and Repairers",63540,"Conventional",78,18,2.94334069168506e-05,667.135258386131
"3865","49-2011.00 - Computer, Automated Teller, and Office Machine Repairers","https://www.onetonline.org/link/details/49-2011.00","Manufacturing","Maintenance, Installation & Repair","49-2011.00","Computer, Automated Teller, and Office Machine Repairers",37100,"Conventional",67,36,2.91180153160761e-05,6862.18138999241
"3866","49-2011.00 - Computer, Automated Teller, and Office Machine Repairers","https://www.onetonline.org/link/details/49-2011.00","Manufacturing","Maintenance, Installation & Repair","49-2011.00","Computer, Automated Teller, and Office Machine Repairers",37100,"Enterprising",28,36,2.91180153160761e-05,6862.18138999241
"3867","49-2011.00 - Computer, Automated Teller, and Office Machine Repairers","https://www.onetonline.org/link/details/49-2011.00","Manufacturing","Maintenance, Installation & Repair","49-2011.00","Computer, Automated Teller, and Office Machine Repairers",37100,"Investigative",61,36,2.91180153160761e-05,6862.18138999241
"3868","49-2011.00 - Computer, Automated Teller, and Office Machine Repairers","https://www.onetonline.org/link/details/49-2011.00","Manufacturing","Maintenance, Installation & Repair","49-2011.00","Computer, Automated Teller, and Office Machine Repairers",37100,"Realistic",100,36,2.91180153160761e-05,6862.18138999241
"3869","49-2011.00 - Computer, Automated Teller, and Office Machine Repairers","https://www.onetonline.org/link/details/49-2011.00","Manufacturing","Maintenance, Installation & Repair","49-2011.00","Computer, Automated Teller, and Office Machine Repairers",37100,"Artistic",6,36,2.91180153160761e-05,6862.18138999241
"3870","49-2011.00 - Computer, Automated Teller, and Office Machine Repairers","https://www.onetonline.org/link/details/49-2011.00","Manufacturing","Maintenance, Installation & Repair","49-2011.00","Computer, Automated Teller, and Office Machine Repairers",37100,"Social",17,36,2.91180153160761e-05,6862.18138999241
"3871","49-2021.01 - Radio Mechanics","https://www.onetonline.org/link/details/49-2021.01","Manufacturing","Maintenance, Installation & Repair","49-2021.01","Radio Mechanics",52480,"Conventional",56,36,2.90596303615018e-05,10312.6137396323
"3872","49-2021.01 - Radio Mechanics","https://www.onetonline.org/link/details/49-2021.01","Manufacturing","Maintenance, Installation & Repair","49-2021.01","Radio Mechanics",52480,"Realistic",100,36,2.90596303615018e-05,10312.6137396323
"3873","49-2021.01 - Radio Mechanics","https://www.onetonline.org/link/details/49-2021.01","Manufacturing","Maintenance, Installation & Repair","49-2021.01","Radio Mechanics",52480,"Artistic",11,36,2.90596303615018e-05,10312.6137396323
"3874","49-2021.01 - Radio Mechanics","https://www.onetonline.org/link/details/49-2021.01","Manufacturing","Maintenance, Installation & Repair","49-2021.01","Radio Mechanics",52480,"Enterprising",11,36,2.90596303615018e-05,10312.6137396323
"3875","49-2021.01 - Radio Mechanics","https://www.onetonline.org/link/details/49-2021.01","Manufacturing","Maintenance, Installation & Repair","49-2021.01","Radio Mechanics",52480,"Social",0,36,2.90596303615018e-05,10312.6137396323
"3876","49-2021.01 - Radio Mechanics","https://www.onetonline.org/link/details/49-2021.01","Manufacturing","Maintenance, Installation & Repair","49-2021.01","Radio Mechanics",52480,"Investigative",72,36,2.90596303615018e-05,10312.6137396323
"3877","49-2022.00 - Telecommunications Equipment Installers and Repairers, Except Line Installers","https://www.onetonline.org/link/details/49-2022.00","Arts, Audio/Video Technology & Communications","Telecommunications","49-2022.00","Telecommunications Equipment Installers and Repairers, Except Line Installers",53640,"Enterprising",22,26,2.86730129602019e-05,1958.93748612811
"3878","49-2022.00 - Telecommunications Equipment Installers and Repairers, Except Line Installers","https://www.onetonline.org/link/details/49-2022.00","Arts, Audio/Video Technology & Communications","Telecommunications","49-2022.00","Telecommunications Equipment Installers and Repairers, Except Line Installers",53640,"Conventional",61,26,2.86730129602019e-05,1958.93748612811
"3879","49-2022.00 - Telecommunications Equipment Installers and Repairers, Except Line Installers","https://www.onetonline.org/link/details/49-2022.00","Arts, Audio/Video Technology & Communications","Telecommunications","49-2022.00","Telecommunications Equipment Installers and Repairers, Except Line Installers",53640,"Artistic",6,26,2.86730129602019e-05,1958.93748612811
"3880","49-2022.00 - Telecommunications Equipment Installers and Repairers, Except Line Installers","https://www.onetonline.org/link/details/49-2022.00","Arts, Audio/Video Technology & Communications","Telecommunications","49-2022.00","Telecommunications Equipment Installers and Repairers, Except Line Installers",53640,"Realistic",100,26,2.86730129602019e-05,1958.93748612811
"3881","49-2022.00 - Telecommunications Equipment Installers and Repairers, Except Line Installers","https://www.onetonline.org/link/details/49-2022.00","Arts, Audio/Video Technology & Communications","Telecommunications","49-2022.00","Telecommunications Equipment Installers and Repairers, Except Line Installers",53640,"Social",17,26,2.86730129602019e-05,1958.93748612811
"3882","49-2022.00 - Telecommunications Equipment Installers and Repairers, Except Line Installers","https://www.onetonline.org/link/details/49-2022.00","Arts, Audio/Video Technology & Communications","Telecommunications","49-2022.00","Telecommunications Equipment Installers and Repairers, Except Line Installers",53640,"Investigative",67,26,2.86730129602019e-05,1958.93748612811
"3883","49-2091.00 - Avionics Technicians","https://www.onetonline.org/link/details/49-2091.00","Transportation, Distribution & Logistics","Facility and Mobile Equipment Maintenance","49-2091.00","Avionics Technicians",60760,"Social",0,26,2.94299420230142e-05,14888.0183350857
"3884","49-2091.00 - Avionics Technicians","https://www.onetonline.org/link/details/49-2091.00","Transportation, Distribution & Logistics","Facility and Mobile Equipment Maintenance","49-2091.00","Avionics Technicians",60760,"Artistic",6,26,2.94299420230142e-05,14888.0183350857
"3885","49-2091.00 - Avionics Technicians","https://www.onetonline.org/link/details/49-2091.00","Transportation, Distribution & Logistics","Facility and Mobile Equipment Maintenance","49-2091.00","Avionics Technicians",60760,"Realistic",100,26,2.94299420230142e-05,14888.0183350857
"3886","49-2091.00 - Avionics Technicians","https://www.onetonline.org/link/details/49-2091.00","Transportation, Distribution & Logistics","Facility and Mobile Equipment Maintenance","49-2091.00","Avionics Technicians",60760,"Investigative",56,26,2.94299420230142e-05,14888.0183350857
"3887","49-2091.00 - Avionics Technicians","https://www.onetonline.org/link/details/49-2091.00","Transportation, Distribution & Logistics","Facility and Mobile Equipment Maintenance","49-2091.00","Avionics Technicians",60760,"Conventional",56,26,2.94299420230142e-05,14888.0183350857
"3888","49-2091.00 - Avionics Technicians","https://www.onetonline.org/link/details/49-2091.00","Transportation, Distribution & Logistics","Facility and Mobile Equipment Maintenance","49-2091.00","Avionics Technicians",60760,"Enterprising",22,26,2.94299420230142e-05,14888.0183350857
"3889","49-2092.00 - Electric Motor, Power Tool, and Related Repairers","https://www.onetonline.org/link/details/49-2092.00","Manufacturing","Maintenance, Installation & Repair","49-2092.00","Electric Motor, Power Tool, and Related Repairers",41570,"Conventional",39,36,2.81523605754343e-05,2056.43633983554
"3890","49-2092.00 - Electric Motor, Power Tool, and Related Repairers","https://www.onetonline.org/link/details/49-2092.00","Manufacturing","Maintenance, Installation & Repair","49-2092.00","Electric Motor, Power Tool, and Related Repairers",41570,"Realistic",100,36,2.81523605754343e-05,2056.43633983554
"3891","49-2092.00 - Electric Motor, Power Tool, and Related Repairers","https://www.onetonline.org/link/details/49-2092.00","Manufacturing","Maintenance, Installation & Repair","49-2092.00","Electric Motor, Power Tool, and Related Repairers",41570,"Enterprising",6,36,2.81523605754343e-05,2056.43633983554
"3892","49-2092.00 - Electric Motor, Power Tool, and Related Repairers","https://www.onetonline.org/link/details/49-2092.00","Manufacturing","Maintenance, Installation & Repair","49-2092.00","Electric Motor, Power Tool, and Related Repairers",41570,"Investigative",22,36,2.81523605754343e-05,2056.43633983554
